Customer ID,Product ID,Purchase Amount,Purchase Date,Category
C353,P19,176.08,2023-10-29,Clothing
C462,P50,430.0,2023-02-16,Home & Garden
C467,P44,361.87,2023-06-02,Electronics
C466,P9,38.6,2023-10-09,Sports
C4,P41,492.53,2023-03-10,Beauty
C375,P28,230.88,2023-04-23,Sports
C248,P47,316.07,2023-01-30,Sports
C242,P43,441.69,2023-07-14,Beauty
C298,P22,203.08,2023-01-28,Electronics
C306,P12,439.91,2023-09-19,Home & Garden
C193,P44,195.87,2023-02-03,Electronics
C199,P19,159.09,2023-01-29,Clothing
C384,P2,253.99,2023-08-19,Sports
C350,P9,336.37,2023-10-22,Sports
C307,P48,136.61,2023-05-07,Home & Garden
C433,P26,67.0,2023-08-31,Beauty
C388,P11,493.53,2023-10-02,Electronics
C242,P12,312.84,2023-04-23,Home & Garden
C391,P24,136.96,2023-01-09,Clothing
C221,P1,47.58,2023-08-20,Home & Garden
C75,P27,478.86,2023-05-06,Electronics
C288,P22,281.37,2023-01-28,Electronics
C359,P21,303.71,2023-03-15,Beauty
C207,P15,135.32,2023-08-02,Electronics
C495,P13,119.77,2023-12-10,Sports
C182,P42,458.2,2023-02-03,Clothing
C22,P27,240.34,2023-07-20,Electronics
C415,P5,434.12,2023-01-09,Sports
C212,P2,369.42,2023-12-23,Sports
C183,P30,97.06,2023-02-19,Clothing
C394,P17,382.43,2023-07-27,Home & Garden
C347,P45,456.36,2023-04-06,Home & Garden
C90,P1,232.53,2023-03-20,Home & Garden
C494,P45,79.04,2023-12-26,Home & Garden
C340,P28,423.32,2023-01-05,Sports
C156,P4,95.39,2023-04-30,Electronics
C458,P5,114.78,2023-05-31,Sports
C204,P37,349.36,2023-07-28,Home & Garden
C314,P46,410.33,2023-08-21,Clothing
C317,P36,39.08,2023-07-06,Beauty
C386,P47,193.93,2023-08-13,Sports
C190,P13,68.79,2023-01-31,Sports
C432,P36,478.47,2023-10-02,Beauty
C350,P50,282.72,2023-11-01,Home & Garden
C186,P32,120.84,2023-03-04,Clothing
C276,P42,175.04,2023-07-13,Clothing
C294,P30,434.48,2023-04-18,Clothing
C226,P1,18.15,2023-01-09,Home & Garden
C354,P36,400.18,2023-05-14,Beauty
C477,P3,194.61,2023-01-25,Electronics
C495,P50,16.64,2023-03-16,Home & Garden
C327,P28,396.98,2023-10-22,Sports
C242,P8,469.4,2023-08-21,Home & Garden
C308,P23,474.65,2023-06-02,Home & Garden
C173,P33,263.86,2023-02-19,Home & Garden
C203,P9,257.59,2023-12-04,Sports
C342,P46,495.82,2023-06-19,Clothing
C82,P16,38.39,2023-05-26,Clothing
C131,P33,138.38,2023-07-11,Home & Garden
C6,P46,349.79,2023-06-04,Clothing
C461,P17,297.91,2023-12-19,Home & Garden
C110,P39,217.59,2023-06-02,Beauty
C175,P31,222.72,2023-10-23,Beauty
C169,P17,321.74,2023-11-18,Home & Garden
C134,P43,435.97,2023-03-09,Beauty
C55,P35,265.34,2023-07-14,Home & Garden
C271,P3,49.95,2023-03-30,Electronics
C6,P37,345.5,2023-12-08,Home & Garden
C324,P3,122.92,2023-06-09,Electronics
C325,P45,421.41,2023-08-16,Home & Garden
C98,P43,260.51,2023-01-11,Beauty
C246,P49,76.37,2023-05-15,Sports
C371,P29,248.5,2023-09-20,Electronics
C91,P4,200.91,2023-09-16,Electronics
C206,P26,24.15,2023-07-13,Beauty
C321,P15,17.1,2023-10-28,Electronics
C359,P23,341.84,2023-11-10,Home & Garden
C287,P38,202.05,2023-06-10,Sports
C286,P9,372.66,2023-04-10,Sports
C337,P16,254.48,2023-09-21,Clothing
C198,P17,157.39,2023-12-12,Home & Garden
C70,P20,218.46,2023-05-23,Clothing
C449,P12,484.02,2023-10-26,Home & Garden
C388,P46,311.79,2023-04-10,Clothing
C414,P22,216.62,2023-12-05,Electronics
C97,P46,282.85,2023-10-01,Clothing
C490,P50,19.88,2023-10-18,Home & Garden
C258,P7,429.09,2023-06-11,Electronics
C186,P21,361.78,2023-01-26,Beauty
C197,P40,461.11,2023-07-27,Beauty
C217,P7,339.48,2023-11-04,Electronics
C340,P38,310.35,2023-07-19,Sports
C109,P9,402.76,2023-04-29,Sports
C78,P16,209.99,2023-12-21,Clothing
C71,P2,114.09,2023-10-31,Sports
C339,P42,25.1,2023-04-03,Clothing
C311,P4,492.04,2023-05-25,Electronics
C84,P17,488.33,2023-08-21,Home & Garden
C231,P3,170.72,2023-01-06,Electronics
C440,P22,75.39,2023-05-20,Electronics
C154,P7,467.95,2023-05-30,Electronics
C389,P18,451.84,2023-10-23,Home & Garden
C70,P45,205.09,2023-10-31,Home & Garden
C443,P28,209.72,2023-03-20,Sports
C2,P44,342.86,2023-07-19,Electronics
C240,P15,405.04,2023-04-13,Electronics
C176,P13,148.36,2023-05-26,Sports
C395,P15,461.77,2023-11-13,Electronics
C4,P46,285.0,2023-08-25,Clothing
C161,P20,53.21,2023-05-07,Clothing
C171,P1,406.46,2023-11-04,Home & Garden
C463,P36,261.87,2023-02-04,Beauty
C437,P22,386.02,2023-07-21,Electronics
C184,P3,381.33,2023-07-21,Electronics
C96,P46,371.85,2023-10-27,Clothing
C350,P23,353.32,2023-02-25,Home & Garden
C100,P4,324.02,2023-11-04,Electronics
C355,P45,484.34,2023-09-15,Home & Garden
C63,P20,435.05,2023-04-06,Clothing
C403,P1,469.48,2023-10-12,Home & Garden
C129,P41,74.1,2023-11-20,Beauty
C203,P15,491.34,2023-11-23,Electronics
C107,P31,287.05,2023-02-27,Beauty
C371,P18,52.47,2023-10-23,Home & Garden
C35,P14,435.37,2023-06-19,Sports
C164,P2,164.7,2023-12-19,Sports
C127,P36,37.97,2023-02-09,Beauty
C31,P17,57.53,2023-05-16,Home & Garden
C215,P30,131.39,2023-05-14,Clothing
C233,P5,97.68,2023-06-27,Sports
C174,P7,374.59,2023-07-11,Electronics
C449,P46,370.36,2023-03-28,Clothing
C16,P30,207.66,2023-08-19,Clothing
C439,P2,338.94,2023-12-15,Sports
C56,P30,206.79,2023-05-26,Clothing
C80,P11,266.72,2023-05-28,Electronics
C303,P38,235.25,2023-02-11,Sports
C228,P11,420.44,2023-02-13,Electronics
C126,P11,304.69,2023-11-08,Electronics
C7,P25,473.74,2023-08-05,Sports
C202,P28,320.09,2023-02-24,Sports
C368,P1,200.34,2023-10-23,Home & Garden
C86,P37,293.65,2023-03-15,Home & Garden
C142,P41,463.97,2023-10-21,Beauty
C147,P18,224.14,2023-09-26,Home & Garden
C458,P5,479.32,2023-06-02,Sports
C307,P25,359.47,2023-06-19,Sports
C477,P31,67.38,2023-03-16,Beauty
C310,P41,132.22,2023-07-11,Beauty
C9,P11,499.13,2023-09-04,Electronics
C252,P26,495.08,2023-05-13,Beauty
C275,P25,402.72,2023-01-03,Sports
C65,P35,60.7,2023-07-27,Home & Garden
C268,P23,487.94,2023-09-30,Home & Garden
C122,P34,144.25,2023-06-26,Clothing
C306,P38,359.5,2023-07-26,Sports
C266,P31,431.79,2023-06-21,Beauty
C325,P50,21.24,2023-05-30,Home & Garden
C358,P39,305.11,2023-11-11,Beauty
C313,P44,334.19,2023-06-30,Electronics
C41,P13,121.96,2023-10-14,Sports
C389,P27,137.01,2023-10-15,Electronics
C207,P33,91.59,2023-07-06,Home & Garden
C72,P28,383.46,2023-11-01,Sports
C404,P23,498.07,2023-10-25,Home & Garden
C105,P3,237.62,2023-11-04,Electronics
C311,P41,24.36,2023-11-24,Beauty
C124,P44,334.78,2023-01-13,Electronics
C81,P46,288.49,2023-05-19,Clothing
C70,P41,311.66,2023-01-06,Beauty
C409,P22,36.18,2023-04-13,Electronics
C301,P17,287.97,2023-01-27,Home & Garden
C160,P27,292.23,2023-08-12,Electronics
C368,P38,244.51,2023-03-18,Sports
C117,P34,141.47,2023-03-07,Clothing
C75,P45,156.53,2023-07-14,Home & Garden
C98,P22,126.2,2023-04-27,Electronics
C437,P27,188.27,2023-01-30,Electronics
C168,P37,277.98,2023-06-29,Home & Garden
C415,P37,246.24,2023-11-09,Home & Garden
C44,P43,218.45,2023-08-09,Beauty
C394,P9,379.49,2023-01-05,Sports
C28,P4,494.37,2023-07-02,Electronics
C110,P41,162.35,2023-05-31,Beauty
C145,P4,332.31,2023-04-06,Electronics
C323,P34,212.83,2023-10-23,Clothing
C11,P11,14.86,2023-12-24,Electronics
C197,P24,109.1,2023-02-02,Clothing
C319,P16,196.16,2023-01-25,Clothing
C134,P11,91.48,2023-11-23,Electronics
C54,P25,443.82,2023-04-19,Sports
C30,P13,259.06,2023-02-19,Sports
C265,P36,463.41,2023-11-06,Beauty
C276,P7,325.73,2023-04-02,Electronics
C409,P29,67.55,2023-09-14,Electronics
C381,P29,475.94,2023-12-24,Electronics
C2,P27,208.8,2023-09-09,Electronics
C278,P47,320.85,2023-10-04,Sports
C239,P13,286.3,2023-05-25,Sports
C404,P29,118.28,2023-04-18,Electronics
C74,P48,24.7,2023-08-15,Home & Garden
C367,P22,362.75,2023-05-17,Electronics
C206,P49,79.99,2023-02-12,Sports
C406,P44,285.78,2023-09-21,Electronics
C456,P6,169.05,2023-04-01,Home & Garden
C43,P43,233.17,2023-02-19,Beauty
C93,P41,333.33,2023-06-10,Beauty
C127,P28,81.31,2023-08-14,Sports
C215,P45,431.6,2023-03-28,Home & Garden
C395,P38,132.21,2023-12-02,Sports
C164,P16,178.68,2023-06-05,Clothing
C316,P24,375.93,2023-01-06,Clothing
C192,P13,415.06,2023-09-16,Sports
C160,P49,343.89,2023-08-26,Sports
C92,P43,425.48,2023-10-18,Beauty
C338,P49,412.08,2023-03-13,Sports
C173,P22,108.57,2023-06-15,Electronics
C185,P10,303.44,2023-05-26,Electronics
C321,P5,493.09,2023-12-25,Sports
C102,P18,368.42,2023-06-15,Home & Garden
C254,P4,123.91,2023-02-22,Electronics
C385,P13,288.83,2023-06-04,Sports
C381,P17,30.92,2023-06-23,Home & Garden
C199,P13,394.94,2023-06-09,Sports
C475,P33,194.85,2023-05-10,Home & Garden
C105,P40,415.53,2023-01-20,Beauty
C342,P10,68.92,2023-10-06,Electronics
C133,P16,288.29,2023-08-07,Clothing
C322,P7,31.48,2023-08-21,Electronics
C131,P25,440.46,2023-11-26,Sports
C484,P15,21.66,2023-06-15,Electronics
C342,P12,325.25,2023-02-17,Home & Garden
C459,P15,72.25,2023-09-02,Electronics
C143,P12,119.19,2023-08-07,Home & Garden
C344,P48,50.03,2023-03-10,Home & Garden
C481,P40,209.12,2023-12-01,Beauty
C231,P15,414.63,2023-12-17,Electronics
C140,P33,30.87,2023-02-21,Home & Garden
C9,P39,224.33,2023-07-18,Beauty
C90,P48,129.7,2023-12-22,Home & Garden
C139,P47,409.76,2023-06-05,Sports
C319,P34,393.95,2023-03-10,Clothing
C116,P35,257.4,2023-07-08,Home & Garden
C392,P7,342.12,2023-08-31,Electronics
C12,P35,80.05,2023-03-06,Home & Garden
C279,P23,141.86,2023-02-01,Home & Garden
C454,P7,138.31,2023-11-13,Electronics
C35,P42,243.97,2023-04-01,Clothing
C379,P33,265.71,2023-06-02,Home & Garden
C111,P45,408.44,2023-09-17,Home & Garden
C366,P16,272.26,2023-12-02,Clothing
C355,P35,36.81,2023-12-04,Home & Garden
C458,P43,33.0,2023-09-16,Beauty
C397,P4,255.04,2023-12-20,Electronics
C44,P31,90.08,2023-10-01,Beauty
C61,P46,252.84,2023-07-08,Clothing
C440,P30,40.94,2023-09-22,Clothing
C5,P33,17.74,2023-11-27,Home & Garden
C445,P6,459.97,2023-01-21,Home & Garden
C301,P33,368.29,2023-08-20,Home & Garden
C457,P43,462.43,2023-09-27,Beauty
C460,P1,49.57,2023-01-10,Home & Garden
C75,P3,80.19,2023-05-28,Electronics
C211,P28,180.78,2023-09-24,Sports
C119,P20,39.0,2023-01-12,Clothing
C123,P11,190.21,2023-05-01,Electronics
C233,P32,457.74,2023-11-21,Clothing
C231,P21,371.83,2023-12-20,Beauty
C125,P28,89.77,2023-04-23,Sports
C168,P21,340.0,2023-10-17,Beauty
C147,P12,239.21,2023-03-17,Home & Garden
C281,P47,230.33,2023-03-18,Sports
C316,P40,259.63,2023-11-01,Beauty
C148,P18,364.81,2023-08-17,Home & Garden
C325,P6,491.16,2023-06-07,Home & Garden
C133,P28,148.83,2023-11-11,Sports
C55,P9,170.52,2023-12-04,Sports
C413,P46,434.95,2023-06-27,Clothing
C199,P11,219.5,2023-07-19,Electronics
C178,P47,29.59,2023-09-12,Sports
C37,P10,266.74,2023-03-10,Electronics
C369,P7,259.82,2023-06-10,Electronics
C391,P19,125.39,2023-09-17,Clothing
C104,P29,476.17,2023-03-29,Electronics
C203,P50,34.56,2023-07-21,Home & Garden
C55,P5,163.04,2023-12-17,Sports
C470,P36,122.39,2023-10-30,Beauty
C494,P43,17.56,2023-01-08,Beauty
C360,P18,419.68,2023-08-16,Home & Garden
C369,P5,339.29,2023-07-23,Sports
C16,P49,197.97,2023-11-17,Sports
C398,P42,93.83,2023-03-19,Clothing
C264,P37,333.65,2023-02-16,Home & Garden
C468,P40,404.7,2023-01-19,Beauty
C59,P31,37.52,2023-04-12,Beauty
C456,P25,298.73,2023-07-30,Sports
C152,P40,318.19,2023-10-02,Beauty
C9,P49,231.51,2023-07-19,Sports
C324,P32,21.47,2023-09-29,Clothing
C352,P28,346.52,2023-11-22,Sports
C429,P36,296.84,2023-12-27,Beauty
C403,P5,371.59,2023-07-14,Sports
C493,P38,486.01,2023-07-07,Sports
C155,P22,101.65,2023-01-06,Electronics
C436,P28,59.28,2023-08-02,Sports
C411,P17,405.16,2023-10-30,Home & Garden
C372,P10,64.67,2023-04-23,Electronics
C484,P16,77.24,2023-11-11,Clothing
C170,P21,67.36,2023-03-08,Beauty
C424,P19,292.95,2023-01-14,Clothing
C43,P39,450.1,2023-05-24,Beauty
C381,P28,297.5,2023-09-29,Sports
C405,P1,440.64,2023-12-24,Home & Garden
C400,P47,169.46,2023-06-24,Sports
C75,P26,454.02,2023-06-02,Beauty
C140,P34,195.88,2023-07-02,Clothing
C11,P26,79.84,2023-11-28,Beauty
C362,P47,355.02,2023-03-31,Sports
C340,P34,222.22,2023-05-27,Clothing
C335,P33,106.05,2023-01-10,Home & Garden
C199,P13,34.37,2023-11-23,Sports
C233,P17,71.21,2023-01-11,Home & Garden
C184,P49,280.32,2023-07-15,Sports
C280,P27,486.72,2023-10-04,Electronics
C261,P5,77.59,2023-06-17,Sports
C184,P17,268.91,2023-09-09,Home & Garden
C103,P10,97.1,2023-12-31,Electronics
C217,P9,115.56,2023-06-14,Sports
C219,P34,419.46,2023-10-05,Clothing
C405,P17,475.73,2023-06-20,Home & Garden
C47,P34,357.88,2023-10-01,Clothing
C235,P35,139.64,2023-08-14,Home & Garden
C490,P34,31.54,2023-02-20,Clothing
C187,P38,346.44,2023-05-30,Sports
C19,P34,220.48,2023-11-18,Clothing
C148,P23,26.35,2023-03-25,Home & Garden
C305,P35,68.38,2023-11-07,Home & Garden
C172,P43,89.52,2023-06-06,Beauty
C358,P49,12.3,2023-02-25,Sports
C149,P42,327.73,2023-10-31,Clothing
C211,P48,56.28,2023-01-18,Home & Garden
C156,P38,461.53,2023-01-10,Sports
C7,P37,397.12,2023-06-12,Home & Garden
C390,P17,24.88,2023-11-09,Home & Garden
C336,P23,147.8,2023-02-09,Home & Garden
C351,P28,392.77,2023-09-01,Sports
C83,P13,314.23,2023-06-07,Sports
C19,P43,104.75,2023-11-17,Beauty
C189,P40,35.54,2023-11-12,Beauty
C61,P6,339.49,2023-08-30,Home & Garden
C440,P27,71.13,2023-03-11,Electronics
C468,P38,14.55,2023-04-19,Sports
C90,P43,320.52,2023-08-31,Beauty
C170,P31,73.4,2023-04-19,Beauty
C335,P38,137.45,2023-03-29,Sports
C342,P37,493.63,2023-03-26,Home & Garden
C142,P13,302.11,2023-02-09,Sports
C412,P23,108.54,2023-02-12,Home & Garden
C208,P45,331.12,2023-02-23,Home & Garden
C443,P37,257.6,2023-07-13,Home & Garden
C43,P18,358.9,2023-05-19,Home & Garden
C107,P39,56.23,2023-05-26,Beauty
C189,P38,400.57,2023-07-31,Sports
C338,P26,251.46,2023-07-03,Beauty
C383,P25,391.44,2023-02-18,Sports
C68,P50,490.67,2023-06-01,Home & Garden
C95,P20,409.48,2023-06-08,Clothing
C273,P38,213.5,2023-07-19,Sports
C231,P11,389.41,2023-10-27,Electronics
C271,P24,418.6,2023-05-30,Clothing
C318,P4,379.35,2023-01-10,Electronics
C496,P17,460.55,2023-08-27,Home & Garden
C213,P15,97.64,2023-07-16,Electronics
C89,P23,441.12,2023-10-13,Home & Garden
C171,P16,492.88,2023-02-23,Clothing
C166,P1,282.79,2023-09-16,Home & Garden
C106,P18,431.53,2023-10-16,Home & Garden
C399,P33,261.09,2023-01-27,Home & Garden
C32,P2,282.05,2023-10-30,Sports
C165,P9,291.46,2023-11-03,Sports
C148,P6,17.59,2023-05-01,Home & Garden
C276,P31,37.54,2023-02-15,Beauty
C198,P12,256.66,2023-03-17,Home & Garden
C312,P31,77.53,2023-01-31,Beauty
C351,P39,121.36,2023-02-22,Beauty
C15,P36,26.74,2023-08-15,Beauty
C338,P27,27.15,2023-04-02,Electronics
C200,P1,169.98,2023-12-31,Home & Garden
C428,P2,11.21,2023-09-10,Sports
C333,P22,280.54,2023-07-04,Electronics
C56,P10,116.72,2023-10-11,Electronics
C274,P1,310.98,2023-02-09,Home & Garden
C412,P15,464.57,2023-10-25,Electronics
C101,P25,85.78,2023-05-01,Sports
C417,P34,173.83,2023-05-14,Clothing
C80,P2,313.27,2023-09-15,Sports
C420,P17,223.93,2023-09-16,Home & Garden
C431,P7,239.39,2023-06-19,Electronics
C270,P36,318.88,2023-09-24,Beauty
C119,P10,233.16,2023-09-08,Electronics
C134,P6,353.44,2023-02-04,Home & Garden
C77,P17,428.79,2023-09-22,Home & Garden
C336,P30,212.79,2023-11-01,Clothing
C38,P48,38.86,2023-02-25,Home & Garden
C38,P5,78.42,2023-03-18,Sports
C356,P34,112.06,2023-06-01,Clothing
C248,P24,494.64,2023-01-18,Clothing
C98,P41,330.17,2023-04-07,Beauty
C55,P18,44.78,2023-12-14,Home & Garden
C387,P38,372.73,2023-08-16,Sports
C257,P20,488.04,2023-11-06,Clothing
C195,P5,242.7,2023-06-05,Sports
C406,P5,448.39,2023-06-22,Sports
C349,P34,475.96,2023-08-28,Clothing
C266,P17,65.76,2023-06-01,Home & Garden
C210,P3,165.08,2023-06-13,Electronics
C357,P49,394.8,2023-05-29,Sports
C458,P43,364.97,2023-08-28,Beauty
C216,P48,19.75,2023-09-14,Home & Garden
C192,P20,474.01,2023-08-29,Clothing
C378,P26,30.26,2023-09-19,Beauty
C269,P32,261.08,2023-12-17,Clothing
C269,P13,45.94,2023-11-09,Sports
C149,P49,435.48,2023-07-20,Sports
C496,P48,228.93,2023-10-11,Home & Garden
C290,P2,453.74,2023-02-26,Sports
C255,P38,155.07,2023-09-26,Sports
C291,P50,102.44,2023-02-18,Home & Garden
C416,P10,84.47,2023-02-06,Electronics
C426,P32,441.28,2023-05-20,Clothing
C401,P45,222.7,2023-10-19,Home & Garden
C334,P7,40.82,2023-02-07,Electronics
C120,P31,248.02,2023-03-04,Beauty
C177,P26,105.96,2023-09-28,Beauty
C194,P30,126.62,2023-10-06,Clothing
C383,P1,485.0,2023-07-13,Home & Garden
C106,P29,206.71,2023-06-07,Electronics
C361,P47,381.42,2023-04-25,Sports
C195,P5,267.37,2023-05-03,Sports
C241,P10,89.76,2023-07-04,Electronics
C490,P47,262.04,2023-04-11,Sports
C422,P29,123.26,2023-07-09,Electronics
C189,P13,320.26,2023-04-13,Sports
C272,P19,151.36,2023-05-21,Clothing
C141,P43,422.03,2023-05-22,Beauty
C333,P31,29.03,2023-09-04,Beauty
C20,P50,57.27,2023-02-25,Home & Garden
C261,P43,101.46,2023-08-20,Beauty
C320,P19,261.33,2023-03-14,Clothing
C442,P4,437.48,2023-07-28,Electronics
C100,P37,89.21,2023-08-12,Home & Garden
C22,P27,407.24,2023-12-19,Electronics
C336,P8,175.5,2023-10-27,Home & Garden
C451,P11,486.52,2023-11-19,Electronics
C43,P49,461.76,2023-07-22,Sports
C277,P42,381.54,2023-02-19,Clothing
C28,P50,467.14,2023-09-19,Home & Garden
C121,P50,423.86,2023-01-15,Home & Garden
C419,P34,217.75,2023-07-19,Clothing
C299,P30,455.21,2023-10-09,Clothing
C410,P43,348.59,2023-02-24,Beauty
C258,P36,383.93,2023-08-14,Beauty
C48,P22,454.33,2023-02-05,Electronics
C379,P8,254.69,2023-08-30,Home & Garden
C93,P39,241.82,2023-11-30,Beauty
C247,P47,124.84,2023-12-31,Sports
C315,P42,171.02,2023-02-20,Clothing
C477,P49,459.84,2023-08-21,Sports
C33,P18,258.66,2023-11-28,Home & Garden
C51,P42,70.81,2023-10-02,Clothing
C125,P32,415.37,2023-05-27,Clothing
C206,P16,95.44,2023-06-25,Clothing
C251,P14,448.56,2023-01-10,Sports
C273,P11,390.84,2023-03-20,Electronics
C448,P50,437.42,2023-08-23,Home & Garden
C298,P12,395.42,2023-12-27,Home & Garden
C42,P39,275.42,2023-01-20,Beauty
C295,P3,198.85,2023-09-05,Electronics
C278,P35,250.99,2023-07-24,Home & Garden
C112,P1,197.66,2023-08-25,Home & Garden
C66,P11,188.2,2023-02-20,Electronics
C367,P22,117.2,2023-10-11,Electronics
C281,P48,88.81,2023-07-25,Home & Garden
C166,P39,355.44,2023-01-14,Beauty
C8,P15,218.79,2023-04-02,Electronics
C181,P3,112.59,2023-04-11,Electronics
C427,P41,11.08,2023-09-29,Beauty
C319,P7,118.03,2023-10-13,Electronics
C260,P24,437.9,2023-04-15,Clothing
C472,P17,223.18,2023-03-23,Home & Garden
C473,P48,494.61,2023-10-25,Home & Garden
C240,P12,302.54,2023-11-28,Home & Garden
C207,P9,166.79,2023-10-11,Sports
C293,P6,464.17,2023-04-22,Home & Garden
C212,P23,87.5,2023-06-18,Home & Garden
C36,P31,302.4,2023-02-18,Beauty
C479,P36,431.66,2023-02-07,Beauty
C272,P40,262.51,2023-08-07,Beauty
C95,P32,35.34,2023-04-14,Clothing
C361,P11,32.38,2023-07-22,Electronics
C202,P30,243.11,2023-03-31,Clothing
C399,P16,365.65,2023-10-30,Clothing
C73,P15,213.42,2023-06-29,Electronics
C300,P2,291.79,2023-10-11,Sports
C319,P5,434.07,2023-11-29,Sports
C26,P7,436.35,2023-09-07,Electronics
C494,P27,399.96,2023-03-13,Electronics
C123,P32,62.34,2023-05-27,Clothing
C87,P16,327.04,2023-05-26,Clothing
C319,P24,131.4,2023-08-28,Clothing
C483,P19,294.77,2023-02-11,Clothing
C475,P44,315.51,2023-07-18,Electronics
C217,P40,292.51,2023-10-22,Beauty
C57,P6,32.07,2023-03-20,Home & Garden
C354,P40,282.09,2023-01-15,Beauty
C318,P45,34.94,2023-07-01,Home & Garden
C122,P29,223.67,2023-01-31,Electronics
C151,P18,328.02,2023-08-01,Home & Garden
C214,P16,372.95,2023-03-07,Clothing
C382,P5,22.2,2023-09-04,Sports
C396,P45,266.29,2023-08-05,Home & Garden
C92,P30,488.38,2023-02-11,Clothing
C43,P18,351.2,2023-07-18,Home & Garden
C239,P38,212.24,2023-07-15,Sports
C346,P19,352.4,2023-10-31,Clothing
C181,P42,123.24,2023-09-13,Clothing
C376,P23,133.18,2023-12-29,Home & Garden
C359,P35,90.08,2023-02-14,Home & Garden
C327,P43,163.91,2023-10-28,Beauty
C453,P1,239.75,2023-04-08,Home & Garden
C356,P1,153.54,2023-03-31,Home & Garden
C305,P22,299.51,2023-11-19,Electronics
C112,P46,296.74,2023-03-29,Clothing
C401,P46,153.1,2023-06-14,Clothing
C251,P30,239.6,2023-07-28,Clothing
C433,P14,437.25,2023-08-28,Sports
C24,P26,169.78,2023-09-08,Beauty
C177,P16,217.27,2023-01-15,Clothing
C325,P35,60.42,2023-12-03,Home & Garden
C176,P23,90.6,2023-08-18,Home & Garden
C261,P19,309.56,2023-02-05,Clothing
C433,P35,149.17,2023-08-10,Home & Garden
C158,P43,128.0,2023-05-03,Beauty
C500,P36,178.34,2023-09-02,Beauty
C72,P13,249.4,2023-06-10,Sports
C159,P14,341.75,2023-07-27,Sports
C63,P6,313.01,2023-04-14,Home & Garden
C104,P33,390.46,2023-02-21,Home & Garden
C419,P19,96.84,2023-06-15,Clothing
C391,P19,285.97,2023-07-25,Clothing
C135,P21,282.64,2023-05-12,Beauty
C164,P42,51.4,2023-08-16,Clothing
C244,P5,466.61,2023-08-25,Sports
C284,P6,287.06,2023-09-01,Home & Garden
C124,P10,108.52,2023-08-08,Electronics
C237,P34,306.19,2023-10-05,Clothing
C478,P25,80.36,2023-03-13,Sports
C174,P42,91.24,2023-11-18,Clothing
C479,P16,141.05,2023-05-13,Clothing
C290,P12,179.58,2023-11-06,Home & Garden
C196,P16,414.29,2023-09-27,Clothing
C246,P46,91.93,2023-05-18,Clothing
C45,P27,61.79,2023-12-31,Electronics
C241,P15,312.0,2023-03-23,Electronics
C249,P40,343.8,2023-02-07,Beauty
C130,P34,189.72,2023-08-21,Clothing
C196,P19,153.7,2023-09-05,Clothing
C176,P22,384.85,2023-08-05,Electronics
C289,P28,254.67,2023-03-09,Sports
C357,P7,401.03,2023-12-03,Electronics
C208,P28,34.85,2023-05-27,Sports
C118,P32,402.4,2023-04-10,Clothing
C61,P28,374.19,2023-11-18,Sports
C134,P39,471.09,2023-04-08,Beauty
C424,P41,365.41,2023-02-07,Beauty
C97,P42,409.79,2023-09-04,Clothing
C27,P40,407.07,2023-11-06,Beauty
C461,P8,423.07,2023-05-18,Home & Garden
C241,P13,70.36,2023-04-25,Sports
C499,P38,81.53,2023-11-18,Sports
C161,P32,263.62,2023-07-09,Clothing
C497,P33,461.64,2023-08-16,Home & Garden
C337,P35,325.18,2023-02-02,Home & Garden
C446,P48,221.11,2023-01-01,Home & Garden
C335,P21,475.43,2023-11-27,Beauty
C43,P44,491.04,2023-06-04,Electronics
C93,P18,161.11,2023-08-11,Home & Garden
C177,P22,379.49,2023-03-02,Electronics
C381,P42,80.71,2023-02-12,Clothing
C345,P8,480.86,2023-10-13,Home & Garden
C147,P5,229.74,2023-04-12,Sports
C96,P34,56.14,2023-02-08,Clothing
C132,P30,493.34,2023-11-23,Clothing
C443,P22,160.84,2023-04-17,Electronics
C269,P45,460.43,2023-07-04,Home & Garden
C29,P34,207.73,2023-04-22,Clothing
C180,P25,229.78,2023-06-10,Sports
C431,P45,454.26,2023-07-09,Home & Garden
C385,P26,154.7,2023-08-24,Beauty
C398,P39,337.14,2023-07-02,Beauty
C414,P34,209.21,2023-04-20,Clothing
C74,P13,148.75,2023-06-25,Sports
C171,P26,147.52,2023-07-15,Beauty
C397,P27,158.15,2023-09-09,Electronics
C38,P1,486.25,2023-05-20,Home & Garden
C250,P15,229.63,2023-06-25,Electronics
C226,P47,75.41,2023-10-06,Sports
C291,P11,24.91,2023-02-25,Electronics
